Date Inspected,Date Completed,Cable Company ,Type Area Inspected,Street Name,Street Type,City,Intersection,Violation,Alert,Resident Generated,In-Field Violations,Site Survey,Re-Inspection,Re-Inspection Date,Violation Type
01/30/2015,12/29/2016,Verizon,Aerial,Dawson,Av,Wheaton,,1,0,0,1,0,1,04/18/2016,Drop
12/20/2016,12/20/2016,Verizon,UG,Christopher,Ave,Gaithersburg,,0,0,0,0,1,0,,
04/22/2016,05/02/2016,Comcast,Aerial/UG,Winding Brook,Ln,Germantown,,1,0,0,1,0,1,01/17/2017,Equipment
04/22/2016,05/02/2016,Comcast,Aerial/UG,Winding Brook,Ln,Germantown,,1,0,0,1,0,1,01/17/2017,Equipment
12/30/2015,01/11/2016,Comcast,Aerial/UG,Thornhurst,Dr,Olney,,1,0,0,1,0,1,03/08/2017,Equipment
12/07/2016,12/07/2016,Comcast,UG,Taunton,Dr,Gaithersburg,,0,0,0,0,1,0,,
02/18/2011,02/10/2017,Verizon,Aerial,Manor,Rd,Bethesda,Connecticut Ave,1,0,0,1,0,0,,Other
04/14/2016,04/25/2016,Comcast,Aerial/UG,Byrne Park,Dr,Boyds,,1,0,1,0,0,1,10/26/2016,Construction
03/04/2015,05/08/2016,Verizon,Aerial,Dennis,Av,Silver Spring,,1,0,0,1,0,1,11/22/2016,Drop
01/07/2016,01/07/2016,Comcast,Aerial/UG,Hellingly,Pl,Germantown,,0,0,0,0,1,0,,Restoration
02/12/2016,02/22/2016,Comcast,Aerial/UG,Harvest Glen,Way,Germantown,,1,0,0,1,0,1,01/27/2017,Construction
03/08/2010,02/10/2017,Verizon,Aerial,Greencastle,Rd,Silver Spring,,1,0,0,0,0,0,,Construction
03/07/2016,03/21/2016,Comcast,Aerial/UG,Valley Park,Ter,Damascus,,1,0,0,1,0,1,10/27/2016,Drop
03/07/2016,03/21/2016,Comcast,Aerial/UG,Valley Park,Ter,Damascus,,1,0,0,1,0,1,10/27/2016,Drop
03/18/2016,03/29/2016,Verizon,Aerial/UG,Brink,Rd,Germantown,@ Cog Wheel Way,1,0,0,1,0,1,03/30/2017,Equipment
07/07/2016,07/11/2016,Comcast,Aerial/UG,Appledowre,Way,Germantown,,1,0,1,0,0,1,04/07/2017,Equipment
06/02/2011,02/10/2017,Verizon,Aerial,Sherwood,Rd,Silver Spring,,1,0,0,1,0,0,,Broken Lashing
09/26/2016,09/26/2016,Comcast,Aerial/UG,Thayer,Av,Silver Spring,,0,0,0,0,1,0,,Other
01/19/2017,01/30/2017,Comcast,Aerial/UG,Waterside,Dr,Germantown,,1,0,0,1,0,1,02/06/2017,Drop
06/23/2016,01/23/2017,Verizon,Aerial/UG,Democracy,Ln,Rockville,,1,0,0,1,0,1,11/17/2016,Pole Transfer
01/28/2014,02/03/2014,Comcast,UG,Bambi,Ct,Gaithersburg,,1,0,0,0,1,0,,Restoration
01/12/2015,10/25/2016,Verizon,Aerial,Magellan,Av,Rockville,,1,0,0,1,0,1,10/25/2016,Drop
12/17/2015,05/08/2016,Verizon,Aerial/UG,Traymore,St,Bethesda,,1,0,0,1,0,1,12/12/2016,Construction
04/27/2011,02/10/2017,Verizon,Aerial,E Franklin,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
03/03/2016,03/14/2016,Comcast,Aerial/UG,Leatherbark,Way,Germantown,,1,0,0,1,0,1,02/02/2017,Equipment
06/08/2015,06/22/2015,Comcast,UG,Walnut Cove,Ct,Germantown,,1,0,0,1,0,1,02/23/2017,
03/11/2016,03/28/2016,Verizon,Aerial/UG,N Frederick,Rd,Clarksburg,,1,0,0,1,0,1,10/26/2016,Drop
06/10/2016,10/25/2016,Verizon,Aerial/UG,Falcon,St,Rockville,,1,0,0,1,0,1,10/25/2016,Drop
06/06/2016,06/13/2016,Comcast,Aerial/UG,Parkland,Dr,Rockville,,1,0,0,1,0,1,12/05/2016,Drop
06/06/2016,06/13/2016,Comcast,Aerial/UG,Parkland,Dr,Rockville,,1,0,0,1,0,1,12/05/2016,Drop
02/05/2016,02/16/2016,Comcast,UG,Kanawha,Ct,Rockville,,1,0,0,1,0,1,12/16/2016,Equipment
12/21/2015,02/15/2017,Verizon,UG,Septyember,Ln,Silver Spring,,1,0,0,1,0,0,,Construction
05/25/2016,06/06/2016,Comcast,Aerial/UG,Burbank,Dr,Potomac,,1,0,0,1,0,1,03/17/2017,Lines
10/26/2016,11/07/2016,Comcast,Aerial,Great Seneca,Hwy,Gaithersburg,Quince Orchard Rd,1,0,0,1,0,0,,Lines
03/07/2017,03/07/2017,Comcast,UG,Carlyn Ridge,Dr,Damascus,,0,0,0,0,1,0,,
07/18/2013,02/10/2017,Verizon,Aerial/UG,Cheshire,Dr,Bethesda,,1,0,0,0,1,0,,Drop
04/01/2016,01/03/2017,Verizon,Aerial/UG,Sundown,Rd,Laytonsville,,1,0,0,1,0,0,,Drop
12/29/2016,12/29/2016,Comcast,UG,Gold Mine,Rd,Olney,,0,0,0,0,1,0,,
03/23/2011,02/10/2017,Verizon,Aerial,Brady,Rd,Olney,,1,0,0,1,0,0,,Pole Transfer
08/17/2011,02/10/2017,Verizon,UG,Classical,Ln,Silver Spring,,1,0,0,1,0,0,,Equipment
04/27/2011,02/10/2017,Verizon,Aerial,Indian Spring,Dr,Silver Spring,,1,0,0,1,0,0,,Broken Lashing
03/07/2016,03/21/2016,Comcast,Aerial/UG,valley Park,Ct,Damascus,,1,0,0,1,0,1,10/27/2016,Drop
04/15/2016,04/25/2016,Comcast,Aerial/UG,Middleboro,Dr,Damascus,,1,0,0,1,0,1,11/28/2016,Drop
05/21/2015,05/02/2016,Verizon,UG,Ridge,Rd,Damascus,,1,0,0,1,0,1,05/02/2016,Drop
03/04/2016,03/14/2016,Comcast,UG,Crossland,Ln,North Potomac,,1,0,0,1,0,1,12/06/2016,Equipment
11/18/2016,11/18/2016,Comcast,UG,Point Sencea,Pl,Germantown,,0,0,0,0,1,0,,
01/14/2016,02/16/2016,Comcast,Aerial/UG,Red Rock,Rd,Germantown,,1,0,0,1,0,1,01/26/2017,Construction
12/05/2016,12/05/2016,Comcast,UG,Kings Crossing,Blvd,Germantown,,0,0,0,0,1,0,,
03/29/2016,12/31/2016,Verizon,Aerial/UG,Riffle Ford,Ct,Germantown,,1,0,0,1,0,0,,Drop
03/29/2016,12/31/2016,Verizon,Aerial/UG,Riffle Ford,Ct,Germantown,,1,0,0,1,0,0,,Drop
01/07/2016,01/18/2016,Comcast,Aerial/UG,Hellingly,Pl,Germantown,,1,0,0,1,0,1,02/01/2017,Restoration
02/03/2017,02/13/2017,Comcast,UG,Heritage Hills,Dr,Brookeville,,1,0,0,1,0,1,04/04/2017,Equipment
03/01/2016,03/14/2016,Comcast,Aerial/UG,Hersperger,Ln,Poolesville,,0,0,0,0,0,1,10/25/2016,Equipment
08/04/2016,08/15/2016,Comcast,Aerial/UG,Needwood,Rd,Rockville,,1,0,0,1,0,1,12/16/2016,Drop
05/06/2011,02/10/2017,Verizon,Aerial,Barker,St,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
09/25/2015,04/15/2016,Verizon,UG,Stanford,St,Chevy Chase,,0,0,1,0,0,1,04/15/2016,Drop
03/22/2011,02/10/2017,Verizon,Aerial,Marine,Dr,Silver Spring,,1,0,0,1,0,0,,Broken Lashing
01/04/2016,01/18/2016,Comcast,UG,Patuxent View,Ct,Brookeville,,1,0,0,1,0,1,01/25/2017,Equipment
03/30/2016,04/11/2016,Verizon,Aerial/UG,Apperson,Way,Germantown,,1,0,0,1,0,1,01/10/2017,Construction
05/25/2016,06/06/2016,Comcast,Aerial/UG,Burbank,Dr,Potomac,,1,0,0,1,0,1,03/17/2017,Drop
05/25/2016,06/06/2016,Comcast,Aerial/UG,Burbank,Dr,Potomac,,1,0,0,1,0,1,03/17/2017,Drop
05/25/2016,06/06/2016,Comcast,Aerial/UG,Burbank,Dr,Potomac,,1,0,0,1,0,1,03/17/2017,Drop
03/31/2016,04/11/2016,Comcast,Aerial/UG,Bliss,Dr,Poolesville,,1,0,0,1,0,1,10/25/2016,Drop
01/21/2016,02/16/2016,Comcast,Aerial/UG,Coatbridge,Pl,Olney,,1,0,1,0,0,1,12/13/2016,Drop
07/22/2011,02/10/2017,Verizon,Aerial,Loughborough,Pl,Bethesda,,1,0,0,1,0,0,,Pole Transfer
01/19/2017,01/30/2017,Comcast,Aerial/UG,Waterside,Dr,Germantown,,1,0,0,1,0,1,02/06/2017,Equipment
03/04/2016,03/14/2016,Comcast,UG,Lopa,Ct,North Potomac,,1,0,0,1,0,1,12/06/2016,Equipment
02/10/2016,02/22/2016,Comcast,Aerial/UG,Aldburg,Way,Germantown,,1,0,0,1,0,1,11/29/2016,Drop
02/10/2016,02/22/2016,Comcast,Aerial/UG,Aldburg,Way,Germantown,,1,0,0,1,0,1,11/29/2016,Drop
02/10/2016,02/22/2016,Comcast,Aerial/UG,Aldburg,Way,Germantown,,1,0,0,1,0,1,11/29/2016,Drop
02/10/2016,02/22/2016,Comcast,Aerial/UG,Aldburg,Way,Germantown,,1,0,0,1,0,1,11/29/2016,Drop
02/10/2016,02/22/2016,Comcast,Aerial/UG,Aldburg,Way,Germantown,,1,0,0,1,0,1,11/29/2016,Drop
12/30/2016,12/30/2016,Comcast,UG,Contour,Rd,Gaithersburg,,0,0,0,0,1,0,,
01/20/2017,02/10/2017,Comcast,Aerial/UG,Plummer,Dr,Germantown,,1,0,0,1,0,1,02/06/2017,Pole Transfer
04/28/2016,05/09/2016,Comcast,Aerial/UG,Country Ridge,Dr,Germantown,,1,0,0,1,0,1,04/05/2017,Equipment
04/28/2016,05/09/2016,Comcast,Aerial/UG,Country Ridge,Dr,Germantown,,1,0,0,1,0,1,04/05/2017,Equipment
12/13/2016,12/13/2016,Verizon,UG,Briars,Ln,Brookeville,,0,0,0,0,1,0,,
05/23/2016,06/06/2016,Comcast,UG,Dairymaid,Dr,Germantown,,1,0,1,0,0,1,03/17/2017,Equipment
04/15/2016,04/25/2016,Comcast,Aerial/UG,Waterloo,Ct,Germantown,,1,0,0,1,0,1,02/16/2017,Drop
03/16/2011,02/10/2017,Verizon,Aerial,Del Ray,Av,Bethesda,,1,0,0,1,0,0,,Pole Transfer
01/07/2016,01/13/2016,Verizon,Aerial/UG,Sugarberry,Ct,Laytonsville,,1,0,0,1,0,1,12/02/2016,Other
11/30/2015,12/02/2016,Verizon,Aerial,Marden,Ln,Sandy Spring,,1,0,0,1,0,1,12/02/2016,Lines
01/04/2017,01/04/2017,Comcast,Aerial/UG,Gardenia,Way,Laytonsville,,0,0,0,0,1,0,,Other
01/03/2011,02/10/2017,Verizon,Aerial,Frederick,Rd,Clarksburg,,1,0,0,1,0,1,07/25/2011,Broken Lashing
03/20/2017,03/20/2017,Verizon,Aerial/UG,Piccard,Dr,Gaithersburg,,0,0,0,0,1,0,,Other
03/11/2015,03/11/2015,Comcast,UG,Quince Valley,Dr,Gaithersburg,,0,0,0,0,1,0,,
06/15/2011,02/10/2017,Verizon,Aerial,Stonington,Rd,Wheaton,,1,0,0,1,0,0,,Broken Lashing
11/18/2016,11/18/2016,Comcast,UG,Stedmall,Pl,Gaithersburg,,0,0,0,0,1,0,,
03/09/2016,03/16/2016,Verizon,Aerial/UG,Needle,Dr,Clarksburg,,1,0,0,1,0,1,10/26/2016,Equipment
01/07/2016,01/08/2016,Comcast,Aerial/UG,Sugarberry,,Laytonsville,,0,1,0,1,0,1,12/02/2016,Other
02/17/2016,02/29/2016,Comcast,Aerial/UG,Cattail,Rd,Poolesville,@ Kohlhoss Rd,1,0,0,1,0,1,10/25/2016,Drop
06/17/2016,08/05/2016,Verizon,UG,W Nolecrest,Dr,Silver Spring,,1,0,0,1,0,1,11/03/2016,Drop
04/26/2011,02/10/2017,Verizon,Aerial,E Franklin,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
03/27/2017,03/27/2017,Verizon,Aerial/UG,Trotters,Trail,Potomac,,0,0,0,0,1,0,,Other
11/21/2016,,Verizon,UG,Shadyside,Ln,Germantown,,1,0,1,0,0,0,,Drop
11/21/2016,,Verizon,UG,Shadyside,Ln,Germantown,,1,0,1,0,0,0,,Drop
04/21/2016,05/02/2016,Comcast,Aerial/UG,Wyman,Way,Germantown,,0,0,0,0,0,1,12/05/2016,Drop
02/17/2017,02/17/2017,Comcast,Aerial/UG,McFarlin,Dr,Laytonsville,,0,0,0,0,1,0,,Other
02/25/2016,03/10/2017,Comcast,Aerial/UG,Windsor View,Dr,Rockville,,1,0,0,1,0,0,,Equipment
02/29/2016,03/14/2016,Comcast,UG,Buena Vista,Ter,Derwood,,1,0,0,1,0,1,01/26/2017,Equipment
02/03/2017,02/13/2017,Comcast,UG,Dubarry,Ln,Brookeville,,1,0,0,1,0,1,04/04/2017,Equipment
03/03/2015,12/29/2016,Verizon,Aerial,Orebaugh,Av,Wheaton,,1,0,0,1,0,1,04/11/2016,Drop
01/14/2016,02/16/2016,Comcast,Aerial/UG,Paprika,Ct,Germantown,,1,0,0,1,0,1,01/12/2017,Drop
07/07/2016,07/11/2016,Comcast,Aerial/UG,Appldowre,Way,Germantown,,1,0,1,0,0,1,04/07/2017,Drop
08/18/2011,02/10/2017,Verizon,UG,Westchester,Dr,Silver Spring,,1,0,0,1,0,0,,Equipment
11/02/2016,11/08/2016,Verizon,Aerial/UG,Fetlock,Dr,Germantown,,1,0,0,1,0,1,03/24/2017,Equipment
12/29/2016,12/29/2016,Comcast,Aerial,Sunnyview,Dr,Germantown,,0,0,0,0,1,0,,
12/02/2016,12/02/2016,Comcast,Aerial/UG,Raleigh Tavern,Ct,Bethesda,,0,0,0,0,1,0,,Other
11/16/2016,11/16/2016,Comcast,UG,Warfield,Rd,Gaithersburg,,0,0,0,0,1,0,,
04/04/2011,02/10/2017,Verizon,Aerial,Hornell,Dr,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
04/12/2016,04/25/2016,Comcast,Aerial/UG,Mountain Lake,Ter,Germantown,,1,0,0,1,0,1,02/09/2017,Equipment
08/31/2011,02/10/2017,Verizon,Aerial,Cummings,Ln,Chevy Chase,,1,0,1,0,0,0,,Pole Transfer
11/22/2016,11/22/2016,Comcast,Aerial/UG,Gardeh,Ct,Potomac,,0,0,0,0,1,0,,Other
03/14/2016,03/28/2016,Comcast,Aerial/UG,Allspice,Dr,Germantown,,1,0,0,1,0,1,01/10/2017,Drop
03/14/2016,03/28/2016,Comcast,Aerial/UG,Allspice,Dr,Germantown,,1,0,0,1,0,1,01/10/2017,Drop
03/14/2016,03/28/2016,Comcast,Aerial/UG,Allspice,Dr,Germantown,,1,0,0,1,0,1,01/10/2017,Drop
03/14/2016,03/28/2016,Comcast,Aerial/UG,Allspice,Dr,Germantown,,1,0,0,1,0,1,01/10/2017,Drop
11/10/2016,11/28/2016,Comcast,Aerial/UG,Sherwood,Rd,Silver Spring,,1,0,0,1,0,0,,Drop
03/14/2014,05/08/2016,Verizon,Aerial,Chadwick,Ln,Silver Spring,,1,0,0,1,0,1,,Drop
01/08/2016,09/23/2016,Verizon,Aerial/UG,Plummer,Dr,Germantown,@ Fox Chapel Dr.,1,0,0,1,0,1,01/11/2017,Pole Transfer
10/28/2016,10/28/2016,Comcast,UG,Cross Jack,Way,Montgomery Village,,0,0,0,0,1,0,,
02/17/2016,02/29/2016,Comcast,Aerial/UG,Water Point,Ln,Germantown,,1,0,0,1,0,1,02/17/2017,Drop
04/05/2016,04/18/2016,Comcast,Aerial/UG,Ridge,Rd,Damascus,,1,0,0,1,0,1,01/04/2017,Drop
03/31/2016,02/07/2017,Verizon,Aerial/UG,Brightwell Crossing,Ln,Poolesville,,1,0,0,1,0,0,,Construction
04/22/2011,02/10/2017,Verizon,Aerial,S Glen,Rd,Potomac,,1,0,0,1,0,0,,Broken Lashing
10/17/2014,10/17/2014,Verizon,UG,Yarrow,Dr,Rockville,,0,0,0,0,1,0,,
01/06/2016,01/18/2016,Comcast,Aerial/UG,Bent Bluff,Dr,Germantown,,1,0,0,1,0,1,04/04/2017,Equipment
12/30/2015,01/08/2016,Verizon,Aerial/UG,Kilt,Ter,Olney,,1,0,0,1,0,1,03/09/2017,Drop
02/17/2016,02/29/2016,Comcast,Aerial/UG,Westerly,Av,Poolesville,,1,0,0,1,0,1,10/25/2016,Equipment
03/02/2016,03/14/2016,Comcast,Aerial/UG,Titus,Way,Poolesville,,1,0,0,1,0,1,10/25/2016,Equipment
04/11/2017,04/11/2017,Comcast,UG,Grist Mill,Dr,Rockville,,0,0,0,0,1,0,,
02/22/2011,02/10/2017,Verizon,Aerial,Burning Tree,Rd,Bethesda,,1,0,0,1,0,0,,Broken Lashing
02/11/2016,02/09/2017,Verizon,Aerial,Ednor,Rd,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
02/11/2016,02/09/2017,Verizon,Aerial,Ednor,Rd,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
02/07/2017,02/07/2017,Comcast,UG,Indianola,Dr,Rockville,,0,0,0,0,1,0,,
11/16/2015,02/10/2017,Verizon,Aerial,fairview,Rd,Potomac,,1,0,0,1,0,0,,Pole Transfer
11/02/2015,05/08/2016,Verizon,UG,Tilton,Rd,Silver Spring,,1,0,0,1,0,1,11/02/2016,Drop
08/26/2013,02/10/2017,Verizon,UG,Stedwick,Rd,Montgomery Village,,1,0,1,0,0,1,11/20/2013,Drop
03/16/2016,09/23/2016,Verizon,Aerial/UG,Wisteria,Dr,Germantown,@ Caledonia Ct,1,0,0,1,0,1,01/17/2017,Pole Transfer
01/03/2017,01/03/2017,Verizon,Aerial/UG,W. Old Baltimore,Rd,Clarksburg,,0,0,0,0,1,0,,Other
12/07/2016,12/07/2016,Comcast,Aerial/UG,Daffodil,Ln,Silver Spring,,0,0,0,0,1,0,,Other
12/08/2014,10/14/2016,Verizon,Aerial,Bel Pre,Rd,Rockville,,1,0,0,1,0,1,10/14/2016,Other
03/07/2017,03/07/2017,Comcast,UG,Cutsail,Dr,Damascus,,0,0,0,0,1,0,,
12/07/2016,12/07/2016,Comcast,UG,Belle Chase,Ct,Gaithersburg,,0,0,0,0,1,0,,
11/15/2016,11/15/2016,Comcast,Aerial/UG,Wing Foot,Ct,Potomac,,0,0,0,0,1,0,,Other
11/29/2016,11/29/2016,Comcast,UG,Point Sencea,Pl,Germantown,,0,0,0,0,1,0,,
03/03/2016,03/14/2016,Comcast,Aerial/UG,Trailee,Ter,Damascus,,1,0,0,1,0,1,10/27/2016,Equipment
11/02/2016,11/02/2016,Comcast,Aerial/UG,Gainsborough,Rd,Potomac,,0,0,0,0,1,0,,Other
03/16/2016,03/28/2016,Comcast,Aerial/UG,Scovell,Ter,Germantown,,1,0,0,1,0,1,02/16/2017,Equipment
11/08/2016,11/08/2016,Comcast,Aerial/UG,Surreywood,Ln,Bethesda,,0,0,0,0,1,0,,Other
04/14/2016,05/08/2016,Verizon,Aerial,West Virginia,Ave,Bethesda,,1,0,0,1,0,1,12/12/2016,Drop
04/14/2016,05/08/2016,Verizon,Aerial,West Virginia,Ave,Bethesda,,1,0,0,1,0,1,12/12/2016,Drop
04/19/2016,05/02/2016,Comcast,Aerial/UG,Morning Star,Dr,Clarksburg,,1,0,0,1,0,1,10/26/2016,Equipment
12/07/2016,12/07/2016,Verizon,UG,Hawkins Creamery,Ct,Damascus,,0,0,0,0,1,0,,
10/25/2016,10/25/2016,Comcast,Aerial/UG,Balantre,Ln,Potomac,,0,0,0,0,1,0,,Other
09/05/2014,03/10/2017,Comcast,Aerial/UG,Glen,Rd,North Potomac,,1,0,0,1,0,0,,Drop
09/05/2014,03/10/2017,Comcast,Aerial/UG,Glen,Rd,North Potomac,,1,0,0,1,0,0,,Drop
09/05/2014,03/10/2017,Comcast,Aerial/UG,Glen,Rd,North Potomac,,1,0,0,1,0,0,,Drop
02/28/2017,02/28/2017,Comcast,UG,Silver Moon,Dr,Silver Spring,,0,0,0,0,1,0,,
10/07/2010,02/10/2017,Verizon,Aerial,Burnt Mills,Av,Silver Spring,Lockwood Dr,1,0,0,1,0,0,,Other
01/19/2017,02/10/2017,Comcast,Aerial,Miles,Rd,Burtonsville,,1,0,0,1,0,1,02/06/2017,Drop
03/10/2015,10/14/2016,Verizon,Aerial,Blackmon,Dr,Rockville,,1,0,0,1,0,1,10/14/2016,Pole Transfer
11/12/2015,11/12/2015,Comcast,UG,Democracy,Blvd,Potomac,,0,0,0,0,1,0,,
08/13/2015,08/24/2015,Comcast,UG,Hialeah,Way,Potomac,,1,0,0,1,0,1,02/07/2017,Restoration
11/19/2015,05/25/2016,Verizon,Aerial,Circle,Av,Takoma Park,,1,0,0,1,0,1,05/25/2016,Drop
01/07/2016,01/18/2016,Comcast,UG,Covent Garden,Ct,Olney,,1,0,0,1,0,1,12/13/2016,Equipment
03/08/2016,03/21/2016,Comcast,Aerial/UG,Liberty Heights,Ln,Germantown,,1,0,0,1,0,1,02/06/2017,Drop
11/15/2016,11/15/2016,Comcast,UG,Country Ridge,Dr,Germantown,,0,0,0,0,1,0,,
02/12/2016,02/18/2016,Verizon,Aerial/UG,Poplar Hill,Rd,Germantown,,1,0,0,1,0,1,01/23/2017,Equipment
02/17/2016,02/29/2016,Comcast,Aerial/UG,Kohlhoss,Rd,Poolesville,,1,0,0,1,0,1,10/25/2016,Drop
04/05/2016,12/29/2016,Verizon,Aerial/UG,Ridge,Rd,Damascus,,1,0,0,1,0,0,,Drop
03/29/2016,06/03/2016,Verizon,Aerial/UG,Ranworth,Dr,Germantown,,1,0,0,1,0,1,01/25/2017,Equipment
05/19/2016,06/06/2016,Verizon,Aerial/UG,Amarillo,Ct,Germantown,,1,0,0,1,0,1,03/24/2017,Equipment
11/10/2016,12/20/2016,Verizon,UG,Jump,Dr,Germantown,,1,0,1,0,0,1,02/02/2017,Equipment
02/06/2017,02/06/2017,Comcast,UG,Lindenwood,Ter,Olney,,0,0,0,0,1,0,,
01/05/2017,01/05/2017,Comcast,Aerial/UG,Found Stone,Rd,Germantown,,0,0,0,0,1,0,,Other
01/20/2016,02/16/2016,Comcast,Aerial/UG,King Williams,Ct,Olney,,1,0,1,0,0,1,12/13/2016,Drop
01/20/2016,02/16/2016,Comcast,Aerial/UG,King Williams,Ct,Olney,,1,0,1,0,0,1,12/13/2016,Drop
04/05/2016,04/18/2016,Comcast,Aerial/UG,Gunners Branch,Rd,Germantown,,1,0,0,1,0,1,01/26/2017,Equipment
10/25/2016,10/25/2016,Comcast,UG,Wootton,Av,Poolesville,,0,0,0,0,1,0,,
03/24/2017,03/24/2017,Comcast,Aerial/UG,Harron Valley,Ct,Laytonsville,,0,0,0,0,1,0,,Other
11/02/2010,02/10/2017,Verizon,Aerial,Woodfield,Rd,Laytonsville,Warfield Rd,1,0,0,1,0,1,05/18/2011,Construction
12/29/2015,01/11/2016,Comcast,UG,Butler,Rd,Poolesville,,1,0,0,1,0,1,10/25/2016,Equipment
10/17/2014,10/17/2014,Comcast,UG,Moonlight Trl,Ct,Silver Spring,,0,0,0,0,1,0,,
02/05/2016,12/29/2016,Verizon,Aerial/UG,Churchill Ridge,Cir,Germantown,,1,0,0,1,0,0,,Drop
02/06/2017,02/06/2017,Comcast,UG,Meadowland,Ter,Olney,,0,0,0,0,1,0,,
04/04/2016,04/18/2016,Comcast,Aerial/UG,Twinflower,Cir,Germantown,,0,0,0,0,0,1,02/23/2017,Drop
06/27/2016,09/23/2016,Verizon,Aerial,E Franklin,Av,Silver Spring,,1,0,0,1,0,1,11/22/2016,Pole Transfer
09/05/2014,03/09/2017,Comcast,UG,Cherry Grove,Dr,North Potomac,,1,0,0,1,0,0,,Equipment
04/14/2016,04/25/2016,Comcast,Aerial/UG,Twinflower,Cir,Germantown,,1,0,0,1,0,1,02/23/2017,Equipment
04/14/2016,04/25/2016,Comcast,Aerial/UG,Twinflower,Cir,Germantown,,1,0,0,1,0,1,02/23/2017,Equipment
03/30/2017,03/30/2017,Verizon,Aerial/UG,Hawkins Creamery,Rd,Damascus,,0,0,0,0,1,0,,Other
02/29/2016,03/14/2016,Comcast,Aerial/UG,Ridge,Rd,Germantown,,1,0,0,1,0,1,02/14/2017,Drop
06/25/2015,03/16/2016,Verizon,UG,Nutmeg,Pl,Germantown,,1,0,1,0,0,1,03/16/2016,Other
04/01/2016,04/11/2016,Comcast,Aerial/UG,Theseus,Ter,Germantown,,1,0,0,1,0,1,02/09/2017,Equipment
03/23/2017,03/23/2017,Verizon,Aerial/UG,Veirs Mill,Rd,Wheaton,,0,0,0,0,1,0,,Other
01/04/2017,01/04/2017,Verizon,Aerial/UG,W. Old Baltimore,Rd,Clarksburg,,0,0,0,0,1,0,,Other
03/19/2014,03/24/2014,Comcast,UG,Firethorn,Ct,Potomac,,0,0,0,0,1,0,,
12/02/2016,12/02/2016,Comcast,UG,Walkers Choice,Rd,Gaithersburg,,0,0,0,0,1,0,,
12/02/2016,12/02/2016,Comcast,UG,Walkers Choice,Rd,Gaithersburg,,0,0,0,0,1,0,,
02/12/2016,02/22/2016,Comcast,Aerial/UG,Lullaby,Rd,Germantown,,1,0,0,1,0,1,01/11/2017,Construction
03/23/2017,03/23/2017,Comcast,Aerial/UG,Mattlingly,Ter,Laytonsville,,0,0,0,0,1,0,,Other
01/19/2015,03/10/2017,Comcast,Aerial,Sangamore,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
01/30/2017,01/30/2017,Comcast,UG,Haverford,Dr,Rockville,Hannans Way,0,0,0,0,1,0,,
01/07/2016,01/19/2016,Verizon,Aerial/UG,Ridgeline,Dr,Germantown,,1,0,0,1,0,1,02/13/2017,Construction
04/27/2015,05/02/2016,Verizon,UG,Log House,Rd,Damascus,,1,0,0,1,0,1,05/02/2016,Drop
01/29/2016,02/10/2017,Comcast,Aerial/UG,Dean,Rd,Wheaton,,1,0,0,1,0,0,,Drop
04/01/2016,02/13/2017,Verizon,Aerial/UG,Metz,Rd,Germantown,,1,0,0,1,0,0,,Pole Transfer
09/28/2016,10/10/2016,Comcast,Aerial/UG,Crystal Rock,Ter,Germantown,,1,0,0,1,0,1,03/20/2017,Drop
01/30/2017,01/30/2017,Comcast,UG,Hewitt,Av,Rockville,,0,0,0,0,1,0,,
01/30/2017,01/30/2017,Comcast,UG,Hewitt,Av,Rockville,,0,0,0,0,1,0,,
12/02/2015,12/14/2015,Comcast,UG,Farcroft,Ct,Gaithersburg,,1,0,0,1,0,1,12/05/2016,Equipment
08/22/2011,02/10/2017,Verizon,Aerial,Hawkins Creamery,Rd,Damascus,,1,0,0,1,0,0,,Drop
08/12/2015,02/10/2017,Comcast,Aerial,Stringtown,Rd,Boyds,,1,0,0,1,0,0,,Pole Transfer
11/18/2015,02/15/2017,Verizon,UG,Lake Potomac,Dr,Potomac,,1,0,0,1,0,0,,Drop
06/20/2016,06/27/2016,Comcast,Aerial/UG,Fence Post,Ct,Gaithersburg,,1,0,0,1,0,1,01/27/2017,Equipment
06/20/2016,06/27/2016,Comcast,Aerial/UG,Fence Post,Ct,Gaithersburg,,1,0,0,1,0,1,01/27/2017,Equipment
02/10/2016,02/22/2016,Comcast,Aerial/UG,Gassaway,Ln,Germantown,,1,0,0,1,0,1,03/22/2017,Equipment
04/05/2011,02/10/2017,Verizon,Aerial,E Parkhill,Dr,Bethesda,,1,0,0,1,0,0,,Other
03/08/2016,03/21/2016,Comcast,Aerial/UG,Canvasback,Way,Damascus,,1,0,0,1,0,1,10/27/2016,Drop
03/08/2016,03/21/2016,Comcast,Aerial/UG,Canvasback,Way,Damascus,,1,0,0,1,0,1,10/27/2016,Drop
11/17/2015,11/30/2015,Comcast,UG,Chrisman Hill,Dr,Boyds,,1,0,0,1,0,1,10/26/2016,Equipment
